account_id,account_name,industry,country,signup_date,referral_source,plan_tier,seats,is_trial,churn_flag,latest_sub_id,latest_sub_start,latest_sub_end,current_plan,current_seats,current_mrr,is_trial_current,has_upgraded,has_downgraded,is_currently_active,current_sub_duration_days,total_subscriptions,first_sub_date,avg_mrr,max_mrr,total_mrr_paid,total_upgrades,total_downgrades,churn_count,latest_churn_date,primary_churn_reason,all_churn_feedback,total_tickets,high_priority_tickets,avg_resolution_hours,avg_satisfaction,total_escalations,avg_first_response_mins,total_feature_events,total_feature_uses,total_usage_seconds,total_errors,beta_feature_uses,has_churned,customer_lifetime_days,customer_lifetime_months,cohort_month,ticket_intensity,error_intensity,lifetime_months_rounded,ticket_segment,engagement_level,used_beta
A-7a0d69,Company_187,DevTools,DE,2024-06-15,ads,Enterprise,4,True,True,S-f039f9,2024-12-10,,Enterprise,16,3184,False,False,False,True,497,11,2024-07-21,942.0,5174,10362,2,0,3.0,2024-12-29,budget,switched to competitor,2.0,2.0,29.0,5.0,0.0,52.5,61,606,179167,31,5,True,197,6.6,2024-06,0.30303030303030304,0.5081967213114754,7,1-2 Tickets,High (50-75%),True
A-22d9d2,Company_188,DevTools,FR,2024-03-22,event,Pro,8,False,False,S-eed91a,2024-12-17,2024-12-20,Pro,32,1568,False,False,True,False,3,14,2024-03-27,1339.0,4508,18746,2,1,1.0,2024-10-17,pricing,,6.0,4.0,16.0,4.0,1.0,88.0,75,782,239679,43,6,True,209,7.0,2024-03,0.8571428571428571,0.5733333333333334,7,6+ Tickets,Power User (Top 25%),True
A-b9eed8,Company_189,Cybersecurity,US,2024-02-23,organic,Basic,11,False,False,S-6c9ec4,2024-11-30,,Basic,18,342,False,False,False,True,507,11,2024-03-16,1507.0,6766,16577,0,3,1.0,2024-04-23,pricing,switched to competitor,5.0,2.0,29.2,3.75,1.0,103.8,61,623,168474,55,9,True,60,2.0,2024-02,2.5,0.9016393442622951,2,3-5 Tickets,High (50-75%),True
A-dfbd31,Company_190,DevTools,UK,2023-12-04,partner,Enterprise,14,False,False,S-91c435,2024-12-09,,Basic,14,266,False,False,False,True,498,14,2023-12-10,1791.357142857143,12338,25079,1,1,2.0,2024-12-19,features,too expensive | too expensive,6.0,3.0,29.666666666666668,4.25,0.0,129.83333333333334,54,599,182273,19,7,True,381,12.7,2023-12,0.4724409448818898,0.35185185185185186,13,6+ Tickets,High (50-75%),True
A-8e47ca,Company_191,HealthTech,US,2024-02-15,organic,Pro,19,False,False,S-93dc0e,2024-11-03,2024-12-09,Enterprise,25,4975,False,False,False,False,36,9,2024-02-27,3124.4444444444443,6169,28120,1,0,3.0,2024-12-31,competitor,missing features | too expensive | missing features,5.0,3.0,33.4,4.0,1.0,80.6,46,441,133497,35,2,True,320,10.7,2024-02,0.4672897196261683,0.7608695652173914,11,3-5 Tickets,Medium (25-50%),True
A-4437e4,Company_192,Cybersecurity,US,2023-09-16,event,Enterprise,3,False,False,S-88a47f,2024-12-23,2024-09-17,Basic,9,171,False,False,False,True,484,16,2023-11-17,1114.4375,3184,17831,4,1,1.0,2024-06-21,features,too expensive,6.0,3.0,34.666666666666664,3.0,2.0,125.33333333333333,83,806,260271,43,8,True,279,9.3,2023-09,0.6451612903225806,0.5180722891566265,9,6+ Tickets,Power User (Top 25%),True
A-779e4e,Company_193,HealthTech,US,2023-01-02,organic,Basic,5,False,False,S-694aa7,2024-09-18,2024-10-29,Basic,98,1862,False,False,False,True,580,10,2023-01-09,2808.1,11542,28081,2,1,0.0,,,,5.0,4.0,26.6,4.0,0.0,91.6,44,393,111038,20,6,False,1205,40.2,2023-01,0.12437810945273631,0.45454545454545453,40,3-5 Tickets,Medium (25-50%),True
A-53f4e3,Company_194,Cybersecurity,UK,2024-06-14,event,Enterprise,13,False,False,S-559e85,2024-12-22,2024-11-17,Pro,29,1421,False,False,False,True,485,10,2024-06-17,1507.2,4557,15072,0,0,1.0,2024-12-06,competitor,too expensive,5.0,5.0,28.6,4.0,0.0,99.0,44,410,127529,45,1,True,175,5.8,2024-06,0.8620689655172414,1.0227272727272727,6,3-5 Tickets,Medium (25-50%),True
A-692f18,Company_195,EdTech,US,2024-03-28,other,Basic,5,True,True,S-c22c29,2024-12-15,2024-12-17,Enterprise,28,5572,False,False,False,False,2,17,2024-03-29,1797.0588235294117,7363,30550,2,1,1.0,2024-12-23,support,switched to competitor,2.0,1.0,37.5,5.0,0.0,120.0,87,871,261911,55,9,True,270,9.0,2024-03,0.2222222222222222,0.632183908045977,9,1-2 Tickets,Power User (Top 25%),True
A-13466a,Company_196,DevTools,AU,2023-10-22,event,Basic,2,False,True,S-3223a2,2024-09-20,2024-12-31,Basic,9,171,False,False,False,True,578,6,2023-11-18,2223.8333333333335,7960,13343,0,0,2.0,2024-04-18,pricing,switched to competitor | switched to competitor,3.0,2.0,32.333333333333336,4.333333333333333,1.0,94.33333333333333,22,205,57539,14,2,True,179,6.0,2023-10,0.5,0.6363636363636364,6,3-5 Tickets,Low (Bottom 25%),True
A-1986ca,Company_197,HealthTech,IN,2023-01-30,ads,Pro,20,False,False,S-e95f57,2024-09-24,,Enterprise,20,3980,False,False,False,True,574,7,2023-07-06,3951.5714285714284,6169,27661,1,0,0.0,,,,7.0,5.0,36.57142857142857,3.4,0.0,106.57142857142857,37,362,102382,23,5,False,1177,39.2,2023-01,0.17857142857142855,0.6216216216216216,39,6+ Tickets,Low (Bottom 25%),True
A-0cc442,Company_198,EdTech,US,2024-07-18,organic,Basic,45,False,False,S-add03a,2024-12-18,2024-10-23,Enterprise,45,8955,False,False,False,True,489,13,2024-07-27,4764.2307692307695,10547,61935,3,1,4.0,2024-10-23,budget,too expensive | too expensive | switched to competitor,3.0,1.0,37.0,3.0,0.0,47.333333333333336,77,765,230759,41,7,True,97,3.2,2024-07,0.9375,0.5324675324675324,3,3-5 Tickets,Power User (Top 25%),True
A-c608c8,Company_199,DevTools,DE,2023-04-27,ads,Pro,3,False,True,S-4473ec,2024-10-12,2024-06-29,Pro,21,1029,False,False,False,True,556,8,2023-06-30,1189.25,2842,9514,1,1,1.0,2024-06-04,support,too expensive,2.0,0.0,59.0,3.0,0.0,66.0,43,445,144345,27,5,True,404,13.5,2023-04,0.14814814814814814,0.627906976744186,14,1-2 Tickets,Medium (25-50%),True
A-3be56b,Company_200,HealthTech,IN,2023-10-26,event,Pro,3,False,True,S-cde950,2024-12-01,2024-03-05,Basic,20,380,False,False,False,True,506,12,2023-11-22,1420.0,5970,17040,1,1,2.0,2024-06-20,competitor,switched to competitor,4.0,0.0,40.25,3.5,0.0,74.0,55,528,169908,33,8,True,238,7.9,2023-10,0.5063291139240506,0.6,8,3-5 Tickets,High (50-75%),True
A-354f12,Company_201,FinTech,US,2024-04-28,ads,Pro,1,True,False,S-078c2b,2024-11-08,,Basic,7,133,False,False,False,True,529,4,2024-05-28,2222.25,6766,8889,0,1,1.0,2024-09-19,competitor,missing features,2.0,0.0,56.5,,0.0,137.5,15,158,48510,3,1,True,144,4.8,2024-04,0.4166666666666667,0.2,5,1-2 Tickets,Low (Bottom 25%),True
A-68f37c,Company_202,HealthTech,US,2023-07-15,ads,Basic,4,False,False,S-fc8f09,2024-10-05,2023-11-03,Enterprise,4,796,False,True,False,True,563,12,2023-07-24,2689.1666666666665,24079,32270,3,0,4.0,2024-12-18,competitor,too expensive | switched to competitor | too expensive | too expensive,5.0,2.0,20.2,4.0,0.0,119.8,65,624,202756,40,6,True,522,17.4,2023-07,0.2873563218390805,0.6153846153846154,17,3-5 Tickets,Power User (Top 25%),True
A-aa9511,Company_203,DevTools,US,2023-10-10,other,Pro,23,True,False,S-e41941,2024-12-12,2024-11-13,Enterprise,30,5970,False,False,False,True,495,15,2023-10-11,4064.6666666666665,19303,60970,0,1,1.0,2023-10-17,competitor,,2.0,2.0,56.5,4.0,0.0,98.5,65,625,189526,35,5,True,7,0.2,2023-10,10.0,0.5384615384615384,0,1-2 Tickets,Power User (Top 25%),True
A-af0cd2,Company_204,Cybersecurity,IN,2023-01-03,other,Enterprise,19,True,False,S-d8c6a0,2024-10-05,2024-12-14,Basic,57,1083,False,False,False,True,563,11,2023-01-12,587.2727272727273,1083,6460,1,0,1.0,2023-10-26,unknown,switched to competitor,3.0,1.0,54.333333333333336,,0.0,149.33333333333334,70,687,225366,33,8,True,296,9.9,2023-01,0.30303030303030304,0.4714285714285714,10,3-5 Tickets,Power User (Top 25%),True
A-bd4513,Company_205,DevTools,AU,2024-11-06,event,Enterprise,50,True,False,S-605115,2024-12-30,2024-12-17,Basic,50,950,False,False,False,True,477,12,2024-11-12,4350.333333333333,9950,52204,2,0,2.0,2024-12-09,budget,switched to competitor | too expensive,3.0,1.0,42.0,4.666666666666667,0.0,58.666666666666664,51,507,157547,34,4,True,33,1.1,2024-11,2.727272727272727,0.6666666666666666,1,3-5 Tickets,High (50-75%),True
A-c222ab,Company_206,Cybersecurity,US,2024-05-10,other,Pro,32,False,True,S-89e98a,2024-12-27,2024-11-29,Pro,32,1568,False,False,False,True,480,7,2024-08-24,2665.1428571428573,6368,18656,1,0,3.0,2024-10-05,budget,too expensive | missing features,4.0,2.0,39.0,5.0,0.0,94.5,45,435,133441,33,6,True,148,4.9,2024-05,0.8163265306122448,0.7333333333333333,5,3-5 Tickets,Medium (25-50%),True
A-34d880,Company_207,Cybersecurity,AU,2024-04-11,ads,Enterprise,4,False,False,S-f8e091,2024-10-21,2024-09-18,Enterprise,5,995,False,False,False,True,547,9,2024-04-18,2329.3333333333335,10547,20964,0,0,1.0,2024-12-20,unknown,missing features,5.0,1.0,52.2,3.0,0.0,90.8,47,474,144424,40,3,True,253,8.4,2024-04,0.5952380952380952,0.851063829787234,8,3-5 Tickets,Medium (25-50%),True
A-508199,Company_208,FinTech,AU,2024-01-28,event,Basic,19,False,False,S-a2cd6a,2024-12-11,,Enterprise,19,0,True,False,False,True,496,5,2024-01-30,1687.2,3781,8436,0,0,0.0,,,,3.0,1.0,50.666666666666664,3.0,0.0,67.33333333333333,24,231,80389,15,2,False,814,27.1,2024-01,0.11070110701107011,0.625,27,3-5 Tickets,Low (Bottom 25%),True
A-f03140,Company_209,DevTools,IN,2023-11-22,event,Pro,27,True,False,S-ffd1ee,2024-11-06,,Pro,27,0,True,False,False,True,531,10,2023-12-11,2107.5,5373,21075,1,1,1.0,2024-10-03,competitor,missing features,7.0,3.0,36.0,3.6666666666666665,0.0,113.14285714285714,57,595,196965,22,4,True,316,10.5,2023-11,0.6666666666666666,0.38596491228070173,10,6+ Tickets,High (50-75%),True
A-410e86,Company_210,FinTech,US,2024-11-10,organic,Basic,24,False,False,S-2b2532,2024-12-25,2024-12-25,Enterprise,24,4776,False,False,False,True,482,7,2024-11-16,2280.0,4776,15960,0,0,0.0,,,,5.0,1.0,42.6,3.5,0.0,110.0,30,292,107443,21,3,False,527,17.6,2024-11,0.28409090909090906,0.7,18,3-5 Tickets,Low (Bottom 25%),True
A-fa2041,Company_211,HealthTech,US,2024-05-29,organic,Pro,15,True,False,S-48c5be,2024-12-05,,Pro,39,0,True,False,False,True,502,12,2024-06-11,1742.9166666666667,3582,20915,0,0,1.0,2024-07-13,competitor,switched to competitor,1.0,0.0,16.0,3.0,0.0,99.0,61,552,157263,34,6,True,45,1.5,2024-05,0.6666666666666666,0.5573770491803278,2,1-2 Tickets,High (50-75%),True
A-de58ca,Company_212,HealthTech,DE,2023-04-13,organic,Enterprise,15,False,False,S-6e780e,2024-09-01,2024-11-04,Enterprise,36,7164,False,False,False,True,597,11,2023-04-20,2173.181818181818,12338,23905,0,0,0.0,,,,5.0,1.0,30.6,3.3333333333333335,0.0,115.0,49,505,141942,33,7,False,1104,36.8,2023-04,0.13586956521739132,0.673469387755102,37,3-5 Tickets,Medium (25-50%),True
A-05d3b3,Company_213,DevTools,AU,2023-05-28,ads,Basic,9,True,False,S-3ee288,2024-10-01,2024-08-12,Enterprise,19,3781,False,False,False,True,567,13,2023-07-12,970.0,3781,12610,0,0,2.0,2024-09-09,unknown,switched to competitor | switched to competitor,6.0,3.0,31.5,4.333333333333333,0.0,48.333333333333336,64,642,193363,22,4,True,470,15.7,2023-05,0.3821656050955414,0.34375,16,6+ Tickets,Power User (Top 25%),True
A-249769,Company_214,Cybersecurity,US,2024-04-25,event,Enterprise,4,False,True,S-882f1d,2024-11-21,,Basic,7,133,False,False,False,True,516,13,2024-06-08,1209.0,11144,15717,0,0,2.0,2024-12-16,budget,too expensive,2.0,1.0,39.5,4.0,0.0,96.5,68,678,193777,30,3,True,235,7.8,2024-04,0.25641025641025644,0.4411764705882353,8,1-2 Tickets,Power User (Top 25%),True
A-e43bf7,Company_215,Cybersecurity,AU,2023-03-24,other,Pro,44,False,False,S-ee2669,2024-12-29,,Enterprise,44,8756,False,False,False,True,478,7,2023-05-21,6666.571428571428,13930,46666,3,0,1.0,2023-06-24,pricing,missing features,5.0,2.0,27.4,4.0,1.0,80.0,40,371,103455,35,2,True,92,3.1,2023-03,1.6129032258064515,0.875,3,3-5 Tickets,Medium (25-50%),True
A-eb2fdc,Company_216,DevTools,AU,2023-11-21,organic,Enterprise,31,False,True,S-e44044,2024-12-19,2024-09-25,Basic,31,589,False,False,False,True,488,12,2024-02-24,2664.0,9353,31968,0,0,1.0,2024-05-26,competitor,missing features,5.0,0.0,33.6,4.5,0.0,37.6,54,547,174663,17,3,True,187,6.2,2023-11,0.8064516129032258,0.3148148148148148,6,3-5 Tickets,High (50-75%),True
A-e1462e,Company_217,FinTech,UK,2023-03-12,partner,Basic,15,False,False,S-4a8fda,2024-11-20,,Basic,15,285,False,False,False,True,517,7,2023-04-03,1718.5714285714287,5771,12030,1,1,2.0,2024-12-05,competitor,switched to competitor | too expensive,2.0,2.0,39.5,3.5,0.0,118.5,35,347,98097,22,4,True,634,21.1,2023-03,0.0947867298578199,0.6285714285714286,21,1-2 Tickets,Low (Bottom 25%),True
A-cab532,Company_218,DevTools,FR,2023-04-03,organic,Pro,11,True,False,S-88cb91,2024-12-16,2024-12-14,Pro,35,1715,False,False,False,True,491,15,2023-04-21,1339.2,4975,20088,2,1,1.0,2024-07-10,support,too expensive,1.0,0.0,32.0,4.0,0.0,175.0,101,1005,273639,47,7,True,464,15.5,2023-04,0.06451612903225806,0.46534653465346537,16,1-2 Tickets,Power User (Top 25%),True
A-9123ac,Company_219,Cybersecurity,DE,2023-06-20,organic,Pro,9,False,False,S-d34b17,2024-10-21,,Enterprise,18,3582,False,False,False,True,547,7,2023-10-25,2107.285714285714,8358,14751,0,1,2.0,2024-10-23,competitor,missing features | too expensive,6.0,3.0,38.833333333333336,4.2,0.0,91.66666666666667,37,386,120014,24,4,True,491,16.4,2023-06,0.3658536585365854,0.6486486486486487,16,6+ Tickets,Low (Bottom 25%),True
A-6e08f3,Company_220,Cybersecurity,US,2023-02-27,event,Basic,8,False,False,S-2480b0,2024-12-27,,Basic,13,247,False,False,False,True,480,10,2023-07-25,1819.0,5572,18190,1,1,1.0,2024-02-10,competitor,,2.0,1.0,36.5,3.5,0.0,137.0,50,492,149078,21,7,True,348,11.6,2023-02,0.1724137931034483,0.42,12,1-2 Tickets,Medium (25-50%),True
A-d922bf,Company_221,HealthTech,US,2023-09-08,ads,Basic,5,True,True,S-8b4074,2024-12-10,2024-10-21,Enterprise,9,1791,False,False,False,True,497,7,2023-10-29,2444.8571428571427,6368,17114,0,0,1.0,2024-12-06,support,too expensive,7.0,2.0,39.142857142857146,3.3333333333333335,1.0,101.14285714285714,41,419,134119,19,3,True,455,15.2,2023-09,0.46052631578947373,0.4634146341463415,15,6+ Tickets,Medium (25-50%),True
A-8ed5dd,Company_222,EdTech,UK,2023-06-29,event,Enterprise,5,False,True,S-713c12,2024-11-27,2024-10-08,Basic,15,285,False,False,True,True,510,12,2023-08-08,996.3333333333334,5970,11956,3,1,2.0,2024-11-02,support,switched to competitor,6.0,4.0,29.0,3.75,0.0,96.83333333333333,55,545,173217,45,2,True,492,16.4,2023-06,0.3658536585365854,0.8181818181818182,16,6+ Tickets,High (50-75%),True
A-7c6b6b,Company_223,FinTech,US,2024-11-30,other,Basic,6,False,False,S-32ab86,2024-12-28,2024-12-23,Pro,23,1127,False,False,False,True,479,7,2024-12-06,688.2857142857143,1372,4818,0,0,1.0,2024-12-09,budget,too expensive,5.0,2.0,52.2,4.333333333333333,0.0,82.4,35,311,82471,24,5,True,9,0.3,2024-11,16.666666666666668,0.6857142857142857,0,3-5 Tickets,Low (Bottom 25%),True
A-3c1a3f,Company_224,DevTools,UK,2023-08-26,event,Pro,1,False,False,S-72a3e2,2024-10-26,2024-11-25,Basic,7,133,False,False,False,True,542,12,2023-08-31,1242.4166666666667,5771,14909,0,1,0.0,,,,4.0,1.0,33.25,3.5,0.0,56.5,51,497,172341,22,5,False,969,32.3,2023-08,0.12383900928792571,0.43137254901960786,32,3-5 Tickets,High (50-75%),True
A-b48f73,Company_225,EdTech,AU,2024-11-13,event,Pro,80,True,False,S-323f3e,2024-12-27,,Pro,80,3920,False,False,False,True,480,7,2024-11-15,4045.714285714286,15920,28320,0,0,0.0,,,,3.0,2.0,28.666666666666668,4.0,0.0,35.333333333333336,44,412,118416,23,3,False,524,17.5,2024-11,0.17142857142857143,0.5227272727272727,18,3-5 Tickets,Medium (25-50%),True
A-76fa4d,Company_226,HealthTech,US,2024-11-24,event,Pro,69,False,False,S-b01b1c,2024-12-24,2024-12-28,Pro,69,3381,False,False,False,True,483,7,2024-11-26,8812.285714285714,13731,61686,0,0,2.0,2024-12-03,pricing,too expensive | too expensive,5.0,3.0,33.4,4.5,0.0,111.8,36,357,126251,21,4,True,9,0.3,2024-11,16.666666666666668,0.5833333333333334,0,3-5 Tickets,Low (Bottom 25%),True
A-b2af2e,Company_227,Cybersecurity,UK,2024-08-24,event,Enterprise,5,False,False,S-635c1e,2024-12-31,,Basic,54,1026,False,False,True,True,476,4,2024-08-26,778.0,1026,3112,0,1,1.0,2024-11-14,pricing,,2.0,0.0,39.5,4.0,0.0,95.0,18,174,60214,11,4,True,82,2.7,2024-08,0.7407407407407407,0.6111111111111112,3,1-2 Tickets,Low (Bottom 25%),True
A-9bfc9f,Company_228,DevTools,CA,2023-09-14,ads,Pro,53,False,False,S-5ede24,2024-07-30,2024-01-04,Pro,60,2940,False,False,False,True,630,9,2023-09-19,1704.6666666666667,2940,15342,3,2,0.0,,,,6.0,3.0,35.333333333333336,3.3333333333333335,1.0,84.33333333333333,37,376,109862,18,4,False,950,31.7,2023-09,0.18927444794952683,0.4864864864864865,32,6+ Tickets,Low (Bottom 25%),True
A-4ae22a,Company_229,EdTech,US,2024-05-09,other,Pro,6,False,True,S-68dca1,2024-12-23,2024-10-14,Basic,28,532,False,False,False,True,484,7,2024-05-28,1347.4285714285713,5572,9432,0,0,1.0,2024-07-20,pricing,,3.0,1.0,14.333333333333334,3.0,0.0,72.66666666666667,35,369,142387,31,6,True,72,2.4,2024-05,1.25,0.8857142857142857,2,3-5 Tickets,Low (Bottom 25%),True
A-fda07f,Company_230,Cybersecurity,FR,2024-08-11,partner,Basic,7,False,False,S-7077ab,2024-12-30,,Basic,14,266,False,False,False,True,477,12,2024-08-24,2368.1666666666665,13731,28418,4,1,1.0,2024-09-13,support,missing features,5.0,3.0,17.8,4.0,0.0,57.0,65,681,231376,39,4,True,33,1.1,2024-08,4.545454545454545,0.6,1,3-5 Tickets,Power User (Top 25%),True
A-de24d5,Company_231,DevTools,US,2024-11-05,other,Enterprise,5,True,False,S-c98905,2024-12-28,2024-12-21,Pro,5,245,False,False,False,True,479,13,2024-11-06,1640.5384615384614,7363,21327,0,0,0.0,,,,7.0,3.0,43.142857142857146,3.0,0.0,103.42857142857143,53,537,140266,28,6,False,532,17.7,2024-11,0.3954802259887006,0.5283018867924528,18,6+ Tickets,High (50-75%),True
A-977ca0,Company_232,HealthTech,IN,2023-02-20,partner,Basic,6,False,True,S-dfbd79,2024-11-24,2024-11-24,Pro,14,686,False,False,False,False,0,16,2023-02-20,1878.4375,18109,30055,1,0,0.0,,,,3.0,2.0,64.0,4.0,0.0,123.0,85,893,242860,46,13,False,1156,38.5,2023-02,0.07792207792207792,0.5411764705882353,38,3-5 Tickets,Power User (Top 25%),True
A-ab438f,Company_233,Cybersecurity,US,2024-09-13,ads,Enterprise,13,False,True,S-f0e458,2024-12-27,2024-12-15,Pro,77,0,True,False,False,True,480,8,2024-10-18,2044.75,5970,16358,1,0,1.0,2024-12-02,budget,,2.0,2.0,33.5,3.5,0.0,112.5,36,369,111452,12,3,True,80,2.7,2024-09,0.7407407407407407,0.3333333333333333,3,1-2 Tickets,Low (Bottom 25%),True
A-e89151,Company_234,FinTech,UK,2023-09-14,organic,Pro,8,True,True,S-a68b52,2024-12-17,2024-10-07,Enterprise,44,8756,False,False,False,True,490,9,2023-11-14,2414.8888888888887,8756,21734,3,0,0.0,,,,2.0,0.0,41.5,5.0,0.0,48.5,58,601,188786,29,13,False,950,31.7,2023-09,0.06309148264984227,0.5,32,1-2 Tickets,High (50-75%),True
A-40906c,Company_235,EdTech,US,2024-03-27,ads,Basic,92,False,False,S-77c880,2024-12-01,,Pro,92,4508,False,False,False,True,506,12,2024-05-28,5366.666666666667,18308,64400,0,0,0.0,,,,5.0,1.0,29.2,3.75,0.0,95.0,63,685,210243,32,7,False,755,25.2,2024-03,0.19841269841269843,0.5079365079365079,25,3-5 Tickets,Power User (Top 25%),True
A-81edc3,Company_236,Cybersecurity,IN,2023-10-30,ads,Basic,5,False,False,S-a3300f,2024-12-16,,Enterprise,5,995,False,False,False,True,491,12,2023-11-07,1460.3333333333333,8756,17524,2,0,3.0,2024-12-16,pricing,too expensive | too expensive | missing features,3.0,3.0,52.666666666666664,4.0,0.0,70.0,74,765,245080,41,11,True,413,13.8,2023-10,0.21739130434782608,0.5540540540540541,14,3-5 Tickets,Power User (Top 25%),True
A-328bd0,Company_237,HealthTech,AU,2023-05-16,partner,Enterprise,18,False,False,S-67c1d8,2024-12-18,2024-03-28,Pro,18,882,False,False,True,True,489,13,2023-08-10,1229.1538461538462,3582,15979,1,1,0.0,,,,5.0,2.0,46.0,3.6666666666666665,0.0,68.2,61,568,162210,49,5,False,1071,35.7,2023-05,0.1400560224089636,0.8032786885245902,36,3-5 Tickets,High (50-75%),True
A-b3fe05,Company_238,Cybersecurity,CA,2024-05-28,partner,Pro,8,False,False,S-cfcb11,2024-12-20,2024-11-18,Basic,19,0,True,False,False,True,487,9,2024-06-06,2721.5555555555557,9950,24494,0,0,0.0,,,,4.0,4.0,48.25,3.0,0.0,94.25,43,438,141962,18,8,False,693,23.1,2024-05,0.17316017316017315,0.4186046511627907,23,3-5 Tickets,Medium (25-50%),True
A-09540c,Company_239,Cybersecurity,CA,2023-10-30,event,Basic,67,True,False,S-a18bb2,2024-12-22,2024-11-29,Pro,67,3283,False,False,False,True,485,6,2024-04-11,3953.0,13333,23718,1,1,1.0,2024-03-05,unknown,,2.0,1.0,28.0,4.5,0.0,89.0,28,297,94696,16,3,True,127,4.2,2023-10,0.47619047619047616,0.5714285714285714,4,1-2 Tickets,Low (Bottom 25%),True
A-e693b6,Company_240,FinTech,AU,2023-05-25,event,Enterprise,55,False,True,S-770d98,2024-11-19,2024-09-06,Enterprise,55,10945,False,False,False,True,518,12,2023-08-01,2846.25,10945,34155,1,0,1.0,2024-10-10,budget,missing features,1.0,1.0,1.0,3.0,0.0,144.0,61,681,206167,25,4,True,504,16.8,2023-05,0.05952380952380952,0.4098360655737705,17,1-2 Tickets,High (50-75%),True
A-2446e3,Company_241,EdTech,IN,2024-01-10,organic,Pro,27,False,False,S-fe6eb1,2024-12-09,,Enterprise,27,5373,False,False,False,True,498,7,2024-01-21,3448.285714285714,5373,24138,1,1,2.0,2024-07-29,competitor,missing features,3.0,1.0,28.666666666666668,4.0,0.0,104.66666666666667,48,496,151037,32,5,True,201,6.7,2024-01,0.44776119402985076,0.6666666666666666,7,3-5 Tickets,Medium (25-50%),True
A-241e75,Company_242,EdTech,US,2024-07-03,partner,Enterprise,3,False,False,S-fe910d,2024-10-19,,Basic,5,95,False,False,False,True,549,5,2024-07-11,718.8,2254,3594,0,1,2.0,2024-12-19,features,switched to competitor,4.0,1.0,31.5,4.5,0.0,101.0,28,266,100257,20,2,True,169,5.6,2024-07,0.7142857142857143,0.7142857142857143,6,3-5 Tickets,Low (Bottom 25%),True
A-922109,Company_243,Cybersecurity,US,2024-01-26,ads,Pro,3,False,False,S-2d494e,2024-12-01,2024-12-27,Basic,5,0,True,False,False,True,506,13,2024-03-23,1086.0,8159,14118,0,0,2.0,2024-12-17,support,too expensive,3.0,1.0,25.333333333333332,3.0,0.0,127.0,79,819,274464,34,4,True,326,10.9,2024-01,0.27522935779816515,0.43037974683544306,11,3-5 Tickets,Power User (Top 25%),True
A-ff3c73,Company_244,HealthTech,AU,2023-01-26,other,Pro,21,False,False,S-f30a79,2024-10-20,2023-12-10,Basic,21,399,False,False,False,True,548,9,2023-04-06,481.6666666666667,1254,4335,1,0,2.0,2024-05-09,competitor,missing features | missing features,2.0,1.0,35.5,3.5,0.0,97.5,40,408,143989,23,5,True,469,15.6,2023-01,0.12820512820512822,0.575,16,1-2 Tickets,Medium (25-50%),True
